product_sku,product_name,product_name_localized,inventory_item_sku,inventory_item_name,inventory_item_name_localized,quantity,unit,ingredient_cost
FG00721,شوكولا تشيز براونيز 2020,,FG00721,شوكولا تشيز براونيز 2020,,1,Unit,0
FG00722,شوكولا اوريو تشيز 2020-جملة306,,FG00722,شوكولا اوريو تشيز 2020-جملة306,,1,Unit,0
FG00723,شوكولا ويفر بودر 2020 - جملة 317,,FG00723,شوكولا ويفر بودر 2020 - جملة 317,,1,Unit,0
FG00724,شوكولا نيوتيلا بونتي 2020-432,,FG00724,شوكولا نيوتيلا بونتي 2020-432,,1,Unit,0
FG00725,شوكولا سنيكرز 2020-جملة310,,FG00725,شوكولا سنيكرز 2020-جملة310,,1,Unit,0
FG00726,شوكولا روزبيري تشيز 2020-346,,FG00726,شوكولا روزبيري تشيز 2020-346,,1,Unit,0
FG00727,شوكولا كراميل لوز 2020 - 328,,FG00727,شوكولا كراميل لوز 2020 - 328,,1,Unit,0
FG00728,شوكولا هيل وزعفران 2020,,FG00728,شوكولا هيل وزعفران 2020,,1,Unit,0
FG00729,شوكولا جندويا كراميل 2020-314,,FG00729,شوكولا جندويا كراميل 2020-314,,1,Unit,0
FG00730,شوكولا روز تشيز 2020-315,,FG00730,شوكولا روز تشيز 2020-315,,1,Unit,0
FG00731,شوكولا كوفي كراميل كرامبل 2020,,FG00731,شوكولا كوفي كراميل كرامبل 2020,,1,Unit,0
FG00732,شوكولا نوتيلا مكسرات 2020,,FG00732,شوكولا نوتيلا مكسرات 2020,,1,Unit,0
FG00733,شوكولا قلب فراولة تشيز 2020,,FG00733,شوكولا قلب فراولة تشيز 2020,,1,Unit,0
FG00734,شوكولا نيوتيلا تشيز قلب 2020,,FG00734,شوكولا نيوتيلا تشيز قلب 2020,,1,Unit,0
FG00735,شوكولا برالين بيكان 2020,,FG00735,شوكولا برالين بيكان 2020,,1,Unit,0
FG00736,شوكولا كوفي كرامبيل 2020,,FG00736,شوكولا كوفي كرامبيل 2020,,1,Unit,0
FG00737,شوكولا كورن تشيز 2020,,FG00737,شوكولا كورن تشيز 2020,,1,Unit,0
FG00738,شوكولا روشية بندق 2020,,FG00738,شوكولا روشية بندق 2020,,1,Unit,40.71737
FG00739,شوكولا برتقال ويفر 2020,,FG00739,شوكولا برتقال ويفر 2020,,1,Unit,0
FG00740,شوكولا تشيز زعفران 2020-جملة307,,FG00740,شوكولا تشيز زعفران 2020-جملة307,,1,Unit,0
FG00741,شوكولا فراولة جناش 2020,,FG00741,شوكولا فراولة جناش 2020,,1,Unit,0
FG00742,شوكولا كاجو 2020-جملة308,,FG00742,شوكولا كاجو 2020-جملة308,,1,Unit,0
FG00743,شوكولا كوكيز 2020,,FG00743,شوكولا كوكيز 2020,,1,Unit,0
FG00744,شوكولا بريدزيل نيوتيلا 2020,,FG00744,شوكولا بريدزيل نيوتيلا 2020,,1,Unit,0
FG00745,شوكولا بسبوسة فستق 2020 - 423,,FG00745,شوكولا بسبوسة فستق 2020 - 423,,1,Unit,0
FG00746,شوكولا حلاوة ويفر 2020- جملة 299,,FG00746,شوكولا حلاوة ويفر 2020- جملة 299,,1,Unit,0
FG00747,شوكولا سولتيد فول سوداني 2020- جملة303,,FG00747,شوكولا سولتيد فول سوداني 2020- جملة303,,1,Unit,0
FG00753,Eid gift box: one piece of chocolate,علبة توزيعات العيد حبة شوكولا,FG00753,Eid gift box: one piece of chocolate,علبة توزيعات العيد حبة شوكولا,1,Unit,0
FG00754,Eid gift box: one piece of chocolate with perfume,علبة توزيعات العيد حبة شوكولا مع عطر,FG00754,Eid gift box: one piece of chocolate with perfume,علبة توزيعات العيد حبة شوكولا مع عطر,1,Unit,3.176281417
FG00755,علبة توزيعات العيد 2 حبة,,FG00755,علبة توزيعات العيد 2 حبة,,1,Unit,0
FG00756,بسبوبة تاوة بالمكسرات,,FG00756,بسبوبة تاوة بالمكسرات,,1,Unit,0
FG00757,كنافة تاوة بالقشطة و الفراولة,,FG00757,كنافة تاوة بالقشطة و الفراولة,,1,Unit,0
FG00758,Strawberry Malfee,مالفيه بالفراولة,FG00758,Strawberry Malfee,مالفيه بالفراولة,1,Unit,30.13967909
FG00759,نابلسية بالمهلبية,,FG00759,نابلسية بالمهلبية,,1,Unit,0
FG00760,ملغي,,FG00760,ملغي,,1,Unit,0
FG00761,هلال شوكو بيرز,,FG00761,هلال شوكو بيرز,,1,Unit,0
FG00762,كنافة البلوبيري,,FG00762,كنافة البلوبيري,,1,Unit,0
FG00763,هلال اللوتس,,FG00763,هلال اللوتس,,1,Unit,0
FG00764,Hilal Mango Kunafa,هلال كنافة مانجو,FG00764,Hilal Mango Kunafa,هلال كنافة مانجو,1,Unit,0
FG00765,بولة رمان مع الفستق,,FG00765,بولة رمان مع الفستق,,1,Unit,0
FG00766,بوكس كل عام وانتم بخير,,FG00766,بوكس كل عام وانتم بخير,,1,Unit,0
FG00767,صينية بحافه معدن ذهبي و قاعدة مرايا تركي,,FG00767,صينية بحافه معدن ذهبي و قاعدة مرايا تركي,,1,Unit,0
FG00768,بوكس1 كيلو شوكولا مغلف ميكس,,FG00768,بوكس1 كيلو شوكولا مغلف ميكس,,1,Unit,0
FG00769,علبة معمول 250 جرام,,FG00769,علبة معمول 250 جرام,,1,Unit,0
FG00779,صينية ايكريلك كل عام وانت بخير,,FG00779,صينية ايكريلك كل عام وانت بخير,,1,Unit,0
FG00781,صينية فطائر رمضان كبيرة,,FG00781,صينية فطائر رمضان كبيرة,,1,Unit,0
FG00782,صينية مقالي رمضان,,FG00782,صينية مقالي رمضان,,1,Unit,0
FG00783,صينية فطائر رمضان صغيرة,,FG00783,صينية فطائر رمضان صغيرة,,1,Unit,0
FG00792,فازة دهبي شكل القدر تركي اكسم,,FG00792,فازة دهبي شكل القدر تركي اكسم,,1,Unit,0
FG00793,بوكس معمول تمر و جوز و فستق,,FG00793,بوكس معمول تمر و جوز و فستق,,1,Unit,0
FG00798,شوكولا حفر العيد بالكيلو,.,FG00102,شيكولا حفر مربع ويفر,,1,Unit,0
FG00799,شوكولا ميكس غراوي&حفر بالكيلو,,FG00102,شيكولا حفر مربع ويفر,,0.5,Unit,0
FG00800,كيكة بيريز فلفت عيد الفطر,,FG00800,كيكة بيريز فلفت عيد الفطر,,1,Unit,0
FG00801,طلبية كيك خاصة,,FG00801,طلبية كيك خاصة,,1,Unit,0
FG00807,فاز تركي دائري متعدد الالوان1.35ك شيكولا M.Y,,FG00807,فاز تركي دائري متعدد الالوان1.35ك شيكولا M.Y,,1,Unit,0
FG00808,صنية خشبية بخلفية ازرق &بينك 1.5ك شيكولا M.Y,,FG00808,صنية خشبية بخلفية ازرق &بينك 1.5ك شيكولا M.Y,,1,Unit,0
FG00809,عجلة مواليد شوكولا ميكس,,FG00809,عجلة مواليد شوكولا ميكس,,1,Unit,0
FG00810,صحن تركي مواليد ازرق وبينك,,FG00810,صحن تركي مواليد ازرق وبينك,,1,Unit,0
FG00811,صنية معدن ذهبية 3.5ك شوكولا,,FG00811,صنية معدن ذهبية 3.5ك شوكولا,,1,Unit,0
FG00812,فاز دائري بينك * ابيض 880ج شيكولا M.Y,,FG00812,فاز دائري بينك * ابيض 880ج شيكولا M.Y,,1,Unit,0
FG00813,فاز دائري ازرق &بينك صغير 1.3ك شوكولا M.Y,,FG00813,فاز دائري ازرق &بينك صغير 1.3ك شوكولا M.Y,,1,Unit,0
FG00814,فاز زجاجي ابيض مموج 950 ج شوكولا M.Y,,FG00814,فاز زجاجي ابيض مموج 950 ج شوكولا M.Y,,1,Unit,0
FG00815,فاز زجاجي دائري بفقاعات ازرق &بينك كبير1.5ك شيكولاM.Y,,FG00815,فاز زجاجي دائري بفقاعات ازرق &بينك كبير1.5ك شيكولاM.Y,,1,Unit,0
FG00816,فاز زجاجي معوج ابيض شبة دائري 820ج شيكولا M.Y,,FG00816,فاز زجاجي معوج ابيض شبة دائري 820ج شيكولا M.Y,,1,Unit,0
FG00817,فازة الزهرة البيضاء تركي 40سم,,FG00817,فازة الزهرة البيضاء تركي 40سم,,1,Unit,0
FG00818,صحن بيضاوى ورق عنب,,FG00818,صحن بيضاوى ورق عنب,,1,Unit,0
FG00819,فازة الزهرة الذهبية تركي 40 سم,,FG00819,فازة الزهرة الذهبية تركي 40 سم,,1,Unit,0
FG00820,علبة صفراء حلا قهوة (قديم),,FG00820,علبة صفراء حلا قهوة (قديم),,1,Unit,0
FG00821,فازة الوهج الابيض تركي 40 سم,,FG00821,فازة الوهج الابيض تركي 40 سم,,1,Unit,0
FG00822,بوكس كرواسون 12 حبة,بوكس كرواسون 12 حبة,FG00822,بوكس كرواسون 12 حبة,بوكس كرواسون 12 حبة,1,Unit,0
FG00825,فازة الزخرف الاسلامي ذهبي تركي,,FG00825,فازة الزخرف الاسلامي ذهبي تركي,,1,Unit,0
FG00826,فازة النقش الذهبي البيضاوي تركي,,FG00826,فازة النقش الذهبي البيضاوي تركي,,1,Unit,0
FG00827,فاز نجم البحر الذهبي تركي,,FG00827,فاز نجم البحر الذهبي تركي,,1,Unit,0
FG00828,فطائر رمضان 20,.,FG00828,فطائر رمضان 20,.,1,Unit,0
FG00829,شاميات متنوعة,.,FG00829,شاميات متنوعة,.,1,Unit,0
FG00830,باتيه 20,.,FG00830,باتيه 20,.,1,Unit,0
FG00831,توست 2020,.,FG00831,توست 2020,.,1,Unit,0
FG00832,شوكو تشيز بندق فولكانو,.,FG00832,شوكو تشيز بندق فولكانو,.,1,Unit,0
FG00833,شوكو تشيز لوتس فولكانو,.,FG00833,شوكو تشيز لوتس فولكانو,.,1,Unit,0
FG00834,شوكو تشيز لوز فولكانو,.,FG00834,شوكو تشيز لوز فولكانو,.,1,Unit,0
FG00835,شوكو اوريو تشيز فولكانو,.,FG00835,شوكو اوريو تشيز فولكانو,.,1,Unit,0
FG00836,شوكو فستق تشيز فولكانو,.,FG00836,شوكو فستق تشيز فولكانو,.,1,Unit,0
FG00837,صحن مواليد دائري 1 كجم,.,FG00837,صحن مواليد دائري 1 كجم,.,1,Unit,0
FG00838,بولة رمان مع فستق صغيرة,,FG00838,بولة رمان مع فستق صغيرة,,1,Unit,0
FG00839,كيكة اوريو م 20*10,,FG00839,كيكة اوريو م 20*10,,1,Unit,0
FG00840,كيكة اللوتس م 20*10,,FG00840,كيكة اللوتس م 20*10,,1,Unit,0
FG00841,كيك الفستق والرمان,Pistachio & Pomegranate Cake,FG00841,كيك الفستق والرمان,Pistachio & Pomegranate Cake,1,Unit,0
FG00842,فطائر عادية ميكس اجبان 23 جرام,,FG00842,فطائر عادية ميكس اجبان 23 جرام,,1,Unit,0
FG00843,صحن شوكولا مكشوف,,FG00843,صحن شوكولا مكشوف,,1,Unit,0
FG00844,بيرز فيلفت 25 انش,,FG00844,بيرز فيلفت 25 انش,,1,Unit,0
FG00845,فطائر بيتزا 15 جم,,FG00845,فطائر بيتزا 15 جم,,1,Unit,0
FG00846,بوكس فطائر فرنسي,,FG00846,بوكس فطائر فرنسي,,1,Unit,0
FG00849,كيكة اوريو م 25,,FG00849,كيكة اوريو م 25,,1,Unit,0
FG00850,Galaxy Cake,جالكسي كيك *,FG00850,Galaxy Cake,جالكسي كيك *,1,Unit,0
FG00851,كيكة يوم الاب بيرز فانيليا,,FG00851,كيكة يوم الاب بيرز فانيليا,,1,Unit,0
FG00852,كيكة يوم الاب بيرز فلفت,,FG00852,كيكة يوم الاب بيرز فلفت,,1,Unit,0
FG00853,هرم تمر محشي كبير,,FG00853,هرم تمر محشي كبير,,1,Unit,0
FG00854,شوكولا اوريو و نيوتلا 438,,FG00854,شوكولا اوريو و نيوتلا 438,,1,Unit,0
FG00855,شوكولا كراميل مملح-342,,FG00855,شوكولا كراميل مملح-342,,1,Unit,0
FG00856,شوكولا روشية مغلفة - 422,,FG00856,شوكولا روشية مغلفة - 422,,1,Unit,0
FG00858,شوكولا حلا بيض كوكيز جملة 201,,FG00858,شوكولا حلا بيض كوكيز جملة 201,,1,Unit,0
FG00859,شوكولا حلا بيض فراولة جملة,,FG00859,شوكولا حلا بيض فراولة جملة,,1,Unit,0
FG00860,شوكولا ويفر فراولة جملة -401,,FG00860,شوكولا ويفر فراولة جملة -401,,1,Unit,0
FG00861,شوكولا جوى روج جملة - 402,,FG00861,شوكولا جوى روج جملة - 402,,1,Unit,0
FG00862,شوكولا اوريو و نيوتللا جملة - 400,,FG00862,شوكولا اوريو و نيوتللا جملة - 400,,1,Unit,0
FG00863,شوكولا برالين و السمسم جملة - 406,,FG00863,شوكولا برالين و السمسم جملة - 406,,1,Unit,0
FG00864,شوكولا رازبيرى تشيز جملة - 407,,FG00864,شوكولا رازبيرى تشيز جملة - 407,,1,Unit,0
FG00865,شوكولا هيل و زعفران جملة - 408 -207,,FG00865,شوكولا هيل و زعفران جملة - 408 -207,,1,Unit,0
FG00866,شوكولا نيوتللا و مكسرات جملة - 410,,FG00866,شوكولا نيوتللا و مكسرات جملة - 410,,1,Unit,0
FG00867,شوكولا لوز و كراميل جملة - 409,,FG00867,شوكولا لوز و كراميل جملة - 409,,1,Unit,0
FG00869,سوارية كبير لوتس 140 جرام,,FG00869,سوارية كبير لوتس 140 جرام,,1,Unit,0
FG00870,سوارية كبير فراولة 150 جرام,,FG00870,سوارية كبير فراولة 150 جرام,,1,Unit,0
FG00871,سورية كبير بلوبيري 140 جرام,,FG00871,سورية كبير بلوبيري 140 جرام,,1,Unit,0
FG00872,قطعة كيك كلاسيك 140 جرام,,FG00872,قطعة كيك كلاسيك 140 جرام,,1,Unit,0
FG00873,حشوة فراولة مصنعة للبيع,,FG00873,حشوة فراولة مصنعة للبيع,,1,Unit,0
FG00874,فاز اكسم مستطيل رمادي 40سم,,FG00874,فاز اكسم مستطيل رمادي 40سم,,1,Unit,0
FG00876,صحن ورق عنب عادى صغير,,RM00142,جزر,,0.03,KG,0
FG00876,صحن ورق عنب عادى صغير,,RM00145,رمان,,0.01,KG,0
FG00876,صحن ورق عنب عادى صغير,,PM00066,علبة صوص ورق عنب,,1,Piece,0
FG00876,صحن ورق عنب عادى صغير,,PM00336,صحن بلاستيك ورق عنب 270,صحن بلاستيك ورق عنب 270,1,Piece,0
FG00876,صحن ورق عنب عادى صغير,,FG00249,ورق عنب مطهي عادي,,0.4,Unit,0
FG00878,صحن ورق عنب حار صغير,,RM00142,جزر,,0.03,KG,0
FG00878,صحن ورق عنب حار صغير,,RM00145,رمان,,0.01,KG,0
FG00878,صحن ورق عنب حار صغير,,PM00066,علبة صوص ورق عنب,,1,Piece,0
FG00878,صحن ورق عنب حار صغير,,PM00336,صحن بلاستيك ورق عنب 270,صحن بلاستيك ورق عنب 270,1,Piece,0
FG00878,صحن ورق عنب حار صغير,,FG00250,ورق عنب مطهي حار,,0.4,Unit,0
FG00879,صحن زجاج حلا عربي,,FG00879,صحن زجاج حلا عربي,,1,Unit,0
FG00880,بوكس حلا اوريو صغير جملة,,FG00880,بوكس حلا اوريو صغير جملة,,1,Unit,0
FG00881,بوكس حلا اوريو وسط جملة,,FG00881,بوكس حلا اوريو وسط جملة,,1,Unit,0
FG00882,بوكس اوريو كبير جملة,,FG00882,بوكس اوريو كبير جملة,,1,Unit,0
FG00883,بوكس لوتس صغير جملة,,FG00883,بوكس لوتس صغير جملة,,1,Unit,0
FG00884,بوكس حلا لوتس وسط جملة,,FG00884,بوكس حلا لوتس وسط جملة,,1,Unit,0
FG00885,بوكس لوتس كبير جملة,,FG00885,بوكس لوتس كبير جملة,,1,Unit,0
FG00886,بوكس دلة + مبخرة صغير جملة,,FG00886,بوكس دلة + مبخرة صغير جملة,,1,Unit,0
FG00887,بوكس دلة + مبخرة كبير جملة,,FG00887,بوكس دلة + مبخرة كبير جملة,,1,Unit,0
FG00888,بوكس شوكو فخامة ميكس صغير جملة,,FG00888,بوكس شوكو فخامة ميكس صغير جملة,,1,Unit,0
FG00889,بوكس شوكو فخامة كبير جملة,,FG00889,بوكس شوكو فخامة كبير جملة,,1,Unit,0
FG00890,بوكس شوكولا كاب صغير جملة,,FG00890,بوكس شوكولا كاب صغير جملة,,1,Unit,0
